NUMBER PREFIX	DESTINATION COUNTRY	DESTINATION PLATFORM
4885730	Poland [POL]	FIXED
4885731	Poland [POL]	FIXED
4885732	Poland [POL]	FIXED
48857331	Poland [POL]	FIXED
48857337	Poland [POL]	FIXED
4885738	Poland [POL]	FIXED
48857338	Poland [POL]	FIXED
48857339	Poland [POL]	FIXED
4885737	Poland [POL]	FIXED
4885739	Poland [POL]	FIXED
488574	Poland [POL]	FIXED
4885801	Poland [POL]	FIXED
4885802	Poland [POL]	FIXED
4885803	Poland [POL]	FIXED
4885804	Poland [POL]	FIXED
4885805	Poland [POL]	FIXED
48858141	Poland [POL]	FIXED
48858142	Poland [POL]	FIXED
48858143	Poland [POL]	FIXED
48858144	Poland [POL]	FIXED
48858145	Poland [POL]	FIXED
48858146	Poland [POL]	FIXED
48858311	Poland [POL]	FIXED
48858312	Poland [POL]	FIXED
48858313	Poland [POL]	FIXED
48858314	Poland [POL]	FIXED
48858331	Poland [POL]	FIXED
48858332	Poland [POL]	FIXED
48858333	Poland [POL]	FIXED
48858334	Poland [POL]	FIXED
48858335	Poland [POL]	FIXED
48858336	Poland [POL]	FIXED
4885850	Poland [POL]	FIXED
4885861	Poland [POL]	FIXED
4885862	Poland [POL]	FIXED
4885868	Poland [POL]	FIXED
48858691	Poland [POL]	FIXED
48858692	Poland [POL]	FIXED
48858693	Poland [POL]	FIXED
4885871	Poland [POL]	FIXED
48858730	Poland [POL]	FIXED
48858731	Poland [POL]	FIXED
48858732	Poland [POL]	FIXED
48858733	Poland [POL]	FIXED
48858734	Poland [POL]	FIXED
48858735	Poland [POL]	FIXED
48858736	Poland [POL]	FIXED
48858739	Poland [POL]	FIXED
4885874	Poland [POL]	FIXED
48858751	Poland [POL]	FIXED
48858752	Poland [POL]	FIXED
48858753	Poland [POL]	FIXED
48858754	Poland [POL]	FIXED
48858758	Poland [POL]	FIXED
48858759	Poland [POL]	FIXED
48858761	Poland [POL]	FIXED
48858762	Poland [POL]	FIXED
48858763	Poland [POL]	FIXED
48858764	Poland [POL]	FIXED
48858765	Poland [POL]	FIXED
48858766	Poland [POL]	FIXED
48858767	Poland [POL]	FIXED
48858768	Poland [POL]	FIXED
48858769	Poland [POL]	FIXED
48858770	Poland [POL]	FIXED
48858771	Poland [POL]	FIXED
48858772	Poland [POL]	FIXED
48858773	Poland [POL]	FIXED
48858774	Poland [POL]	FIXED
4885878	Poland [POL]	FIXED
4885879	Poland [POL]	FIXED
4886210	Poland [POL]	FIXED
48862111	Poland [POL]	FIXED
48862112	Poland [POL]	FIXED
48862113	Poland [POL]	FIXED
48862114	Poland [POL]	FIXED
48862115	Poland [POL]	FIXED
48862116	Poland [POL]	FIXED
4886212	Poland [POL]	FIXED
4886214	Poland [POL]	FIXED
4886215	Poland [POL]	FIXED
4886216	Poland [POL]	FIXED
4886217	Poland [POL]	FIXED
4886218	Poland [POL]	FIXED
4886219	Poland [POL]	FIXED
48862222	Poland [POL]	FIXED
48862233	Poland [POL]	FIXED
48862251	Poland [POL]	FIXED
48862252	Poland [POL]	FIXED
48862610	Poland [POL]	FIXED
48862611	Poland [POL]	FIXED
48862612	Poland [POL]	FIXED
48862613	Poland [POL]	FIXED
48862615	Poland [POL]	FIXED
48862616	Poland [POL]	FIXED
48862617	Poland [POL]	FIXED
48862618	Poland [POL]	FIXED
48862619	Poland [POL]	FIXED
48862622	Poland [POL]	FIXED
488627	Poland [POL]	FIXED
48863070	Poland [POL]	FIXED
4886333	Poland [POL]	FIXED
48864701	Poland [POL]	FIXED
4886472	Poland [POL]	FIXED
4886473	Poland [POL]	FIXED
4886474	Poland [POL]	FIXED
4886475	Poland [POL]	FIXED
4886476	Poland [POL]	FIXED
4886477	Poland [POL]	FIXED
48864781	Poland [POL]	FIXED
48864782	Poland [POL]	FIXED
48864783	Poland [POL]	FIXED
48864784	Poland [POL]	FIXED
48864785	Poland [POL]	FIXED
48864790	Poland [POL]	FIXED
48864792	Poland [POL]	FIXED
48864795	Poland [POL]	FIXED
48864799	Poland [POL]	FIXED
4886801	Poland [POL]	FIXED
4886802	Poland [POL]	FIXED
4886803	Poland [POL]	FIXED
4886804	Poland [POL]	FIXED
4886805	Poland [POL]	FIXED
48873070	Poland [POL]	FIXED
4887420	Poland [POL]	FIXED
4887421	Poland [POL]	FIXED
4887423	Poland [POL]	FIXED
4887424	Poland [POL]	FIXED
4887425	Poland [POL]	FIXED
4887427	Poland [POL]	FIXED
4887428	Poland [POL]	FIXED
4887429	Poland [POL]	FIXED
4887437	Poland [POL]	FIXED
4887441	Poland [POL]	FIXED
48874440	Poland [POL]	FIXED
48874444	Poland [POL]	FIXED
48874448	Poland [POL]	FIXED
48874449	Poland [POL]	FIXED
4887516	Poland [POL]	FIXED
4887517	Poland [POL]	FIXED
4887520	Poland [POL]	FIXED
4887521	Poland [POL]	FIXED
4887523	Poland [POL]	FIXED
4887562	Poland [POL]	FIXED
4887563	Poland [POL]	FIXED
4887564	Poland [POL]	FIXED
4887565	Poland [POL]	FIXED
4887566	Poland [POL]	FIXED
4887567	Poland [POL]	FIXED
4887568	Poland [POL]	FIXED
4887569	Poland [POL]	FIXED
4887610	Poland [POL]	FIXED
4887611	Poland [POL]	FIXED
4887615	Poland [POL]	FIXED
48876181	Poland [POL]	FIXED
48876182	Poland [POL]	FIXED
4887619	Poland [POL]	FIXED
4887620	Poland [POL]	FIXED
4887621	Poland [POL]	FIXED
4887629	Poland [POL]	FIXED
4887641	Poland [POL]	FIXED
4887642	Poland [POL]	FIXED
4887643	Poland [POL]	FIXED
4887644	Poland [POL]	FIXED
4887645	Poland [POL]	FIXED
48877300	Poland [POL]	FIXED
48877301	Poland [POL]	FIXED
48877303	Poland [POL]	FIXED
48877304	Poland [POL]	FIXED
48877305	Poland [POL]	FIXED
48877307	Poland [POL]	FIXED
48877308	Poland [POL]	FIXED
48877309	Poland [POL]	FIXED
48877311	Poland [POL]	FIXED
48877319	Poland [POL]	FIXED
4887732	Poland [POL]	FIXED
48877341	Poland [POL]	FIXED
48877342	Poland [POL]	FIXED
48877343	Poland [POL]	FIXED
48877344	Poland [POL]	FIXED
48877345	Poland [POL]	FIXED
48877346	Poland [POL]	FIXED
48877347	Poland [POL]	FIXED
4887737	Poland [POL]	FIXED
4887777	Poland [POL]	FIXED
4887801	Poland [POL]	FIXED
4887802	Poland [POL]	FIXED
4887803	Poland [POL]	FIXED
4887804	Poland [POL]	FIXED
4887805	Poland [POL]	FIXED
48893070	Poland [POL]	FIXED
4889333	Poland [POL]	FIXED
4889511	Poland [POL]	FIXED
4889512	Poland [POL]	FIXED
4889513	Poland [POL]	FIXED
4889514	Poland [POL]	FIXED
4889519	Poland [POL]	FIXED
4889521	Poland [POL]	FIXED
4889522	Poland [POL]	FIXED
4889523	Poland [POL]	FIXED
4889524	Poland [POL]	FIXED
4889525	Poland [POL]	FIXED
4889526	Poland [POL]	FIXED
4889527	Poland [POL]	FIXED
4889530	Poland [POL]	FIXED
48895313	Poland [POL]	FIXED
48895314	Poland [POL]	FIXED
48895315	Poland [POL]	FIXED
4889532	Poland [POL]	FIXED
4889533	Poland [POL]	FIXED
4889534	Poland [POL]	FIXED
4889535	Poland [POL]	FIXED
4889536	Poland [POL]	FIXED
4889537	Poland [POL]	FIXED
4889538	Poland [POL]	FIXED
4889539	Poland [POL]	FIXED
4889541	Poland [POL]	FIXED
4889542	Poland [POL]	FIXED
4889543	Poland [POL]	FIXED
4889544	Poland [POL]	FIXED
4889545	Poland [POL]	FIXED
48896142	Poland [POL]	FIXED
48895554	Poland [POL]	FIXED
48895555	Poland [POL]	FIXED
48896110	Poland [POL]	FIXED
48896111	Poland [POL]	FIXED
4889612	Poland [POL]	FIXED
48896143	Poland [POL]	FIXED
48896150	Poland [POL]	FIXED
48896151	Poland [POL]	FIXED
48896152	Poland [POL]	FIXED
48896153	Poland [POL]	FIXED
48896154	Poland [POL]	FIXED
48896158	Poland [POL]	FIXED
48896155	Poland [POL]	FIXED
48896156	Poland [POL]	FIXED
48896157	Poland [POL]	FIXED
48896159	Poland [POL]	FIXED
4889616	Poland [POL]	FIXED
4889621	Poland [POL]	FIXED
4889622	Poland [POL]	FIXED
4889623	Poland [POL]	FIXED
4889624	Poland [POL]	FIXED
4889625	Poland [POL]	FIXED
4889626	Poland [POL]	FIXED
488964	Poland [POL]	FIXED
48896501	Poland [POL]	FIXED
48896502	Poland [POL]	FIXED
48896503	Poland [POL]	FIXED
48896504	Poland [POL]	FIXED
48896505	Poland [POL]	FIXED
48896506	Poland [POL]	FIXED
4889651	Poland [POL]	FIXED
48896521	Poland [POL]	FIXED
48896522	Poland [POL]	FIXED
48896523	Poland [POL]	FIXED
4889653	Poland [POL]	FIXED
4889659	Poland [POL]	FIXED
4889670	Poland [POL]	FIXED
48896711	Poland [POL]	FIXED
48896712	Poland [POL]	FIXED
48896713	Poland [POL]	FIXED
48896714	Poland [POL]	FIXED
48896715	Poland [POL]	FIXED
4889672	Poland [POL]	FIXED
4889673	Poland [POL]	FIXED
4889674	Poland [POL]	FIXED
48896751	Poland [POL]	FIXED
48896752	Poland [POL]	FIXED
48896753	Poland [POL]	FIXED
48896754	Poland [POL]	FIXED
48896755	Poland [POL]	FIXED
4889676	Poland [POL]	FIXED
48896770	Poland [POL]	FIXED
48896771	Poland [POL]	FIXED
48896772	Poland [POL]	FIXED
48896773	Poland [POL]	FIXED
48896774	Poland [POL]	FIXED
48896775	Poland [POL]	FIXED
48896776	Poland [POL]	FIXED
4889678	Poland [POL]	FIXED
4889679	Poland [POL]	FIXED
4889715	Poland [POL]	FIXED
4889716	Poland [POL]	FIXED
4889718	Poland [POL]	FIXED
48897212	Poland [POL]	FIXED
48897213	Poland [POL]	FIXED
48897214	Poland [POL]	FIXED
48897226	Poland [POL]	FIXED
48897227	Poland [POL]	FIXED
48897229	Poland [POL]	FIXED
4889741	Poland [POL]	FIXED
4889742	Poland [POL]	FIXED
4889743	Poland [POL]	FIXED
4889750	Poland [POL]	FIXED
4889751	Poland [POL]	FIXED
4889752	Poland [POL]	FIXED
4889753	Poland [POL]	FIXED
4889754	Poland [POL]	FIXED
4889755	Poland [POL]	FIXED
4889757	Poland [POL]	FIXED
4889758	Poland [POL]	FIXED
4889761	Poland [POL]	FIXED
4889762	Poland [POL]	FIXED
4889763	Poland [POL]	FIXED
4889764	Poland [POL]	FIXED
4889766	Poland [POL]	FIXED
4889767	Poland [POL]	FIXED
4889801	Poland [POL]	FIXED
4889802	Poland [POL]	FIXED
4889803	Poland [POL]	FIXED
4889804	Poland [POL]	FIXED
4889805	Poland [POL]	FIXED
49	Germany [DEU]	FIXED
4915	Germany [DEU]	MOBILE
4916	Germany [DEU]	MOBILE
491672	Germany [DEU]	FIXED
4917	Germany [DEU]	MOBILE
4955085	Germany [DEU]	MOBILE
4955086	Germany [DEU]	MOBILE
4955087	Germany [DEU]	MOBILE
4955092	Germany [DEU]	MOBILE
4955093	Germany [DEU]	MOBILE
4955094	Germany [DEU]	MOBILE
4955107	Germany [DEU]	MOBILE
4955108	Germany [DEU]	MOBILE
4955109	Germany [DEU]	MOBILE
4955804	Germany [DEU]	MOBILE
4955805	Germany [DEU]	MOBILE
4955806	Germany [DEU]	MOBILE
4957710	Germany [DEU]	MOBILE
4957711	Germany [DEU]	MOBILE
4957712	Germany [DEU]	MOBILE
497	Germany [DEU]	MOBILE
4995014	Germany [DEU]	MOBILE
4995015	Germany [DEU]	MOBILE
4995016	Germany [DEU]	MOBILE
5	Unknown	FIXED
500	Falkland Islands (Islas Malvinas) [FLK]	FIXED
50050001	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50050002	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50050003	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50050004	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50050005	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50050006	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50050007	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50050008	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50050009	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
5005001	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
5005002	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
5005003	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
5005004	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
5005005	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
5005006	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
5005007	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
5005008	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
5005009	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
500501	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
500502	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
500503	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
500504	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
500505	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
500506	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
500507	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
500508	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
500509	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50051	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50052	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50053	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50054	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50055	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50056	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50057	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50058	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50059	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50060	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50061	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50062	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50063	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50064	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50065	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50066	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50067	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
50068000	Falkland Islands (Islas Malvinas) [FLK]	MOBILE
501	Belize [BLZ]	FIXED
5016	Belize [BLZ]	MOBILE
502	Guatemala [GTM]	FIXED
50200	Guatemala [GTM]	MOBILE
50201	Guatemala [GTM]	MOBILE
50209	Guatemala [GTM]	MOBILE
50210	Guatemala [GTM]	MOBILE
50211	Guatemala [GTM]	MOBILE
50219	Guatemala [GTM]	MOBILE
50220	Guatemala [GTM]	MOBILE
50221	Guatemala [GTM]	MOBILE
5022222	Guatemala [GTM]	MOBILE
5022223	Guatemala [GTM]	MOBILE
5022229	Guatemala [GTM]	MOBILE
5022243	Guatemala [GTM]	MOBILE
5022244	Guatemala [GTM]	MOBILE
5022245	Guatemala [GTM]	MOBILE
5022246	Guatemala [GTM]	MOBILE
5022247	Guatemala [GTM]	MOBILE
5022267	Guatemala [GTM]	MOBILE
5022268	Guatemala [GTM]	MOBILE
5022269	Guatemala [GTM]	MOBILE
5022277	Guatemala [GTM]	MOBILE
5022278	Guatemala [GTM]	MOBILE
5022279	Guatemala [GTM]	MOBILE
502231	Guatemala [GTM]	MOBILE
5022320	Guatemala [GTM]	MOBILE
5022321	Guatemala [GTM]	MOBILE
5022322	Guatemala [GTM]	MOBILE
5022323	Guatemala [GTM]	MOBILE
5022324	Guatemala [GTM]	MOBILE
5022326	Guatemala [GTM]	MOBILE
5022327	Guatemala [GTM]	MOBILE
5022328	Guatemala [GTM]	MOBILE
5022329	Guatemala [GTM]	MOBILE
5022375	Guatemala [GTM]	MOBILE
5022376	Guatemala [GTM]	MOBILE
5022377	Guatemala [GTM]	MOBILE
5022378	Guatemala [GTM]	MOBILE
5022379	Guatemala [GTM]	MOBILE
502241	Guatemala [GTM]	MOBILE
502242	Guatemala [GTM]	MOBILE
5022450	Guatemala [GTM]	MOBILE
5022459	Guatemala [GTM]	MOBILE
5022470	Guatemala [GTM]	MOBILE
50229	Guatemala [GTM]	MOBILE
50230	Guatemala [GTM]	MOBILE
50231	Guatemala [GTM]	MOBILE
50239	Guatemala [GTM]	MOBILE
5024	Guatemala [GTM]	MOBILE
5025	Guatemala [GTM]	MOBILE
50260	Guatemala [GTM]	MOBILE
50261	Guatemala [GTM]	MOBILE
5026620	Guatemala [GTM]	MOBILE
5026621	Guatemala [GTM]	MOBILE
5026623	Guatemala [GTM]	MOBILE
5026624	Guatemala [GTM]	MOBILE
5026625	Guatemala [GTM]	MOBILE
5026626	Guatemala [GTM]	MOBILE
5026627	Guatemala [GTM]	MOBILE
5026628	Guatemala [GTM]	MOBILE
5026638	Guatemala [GTM]	MOBILE
5026648	Guatemala [GTM]	MOBILE
5026649	Guatemala [GTM]	MOBILE
5026659	Guatemala [GTM]	MOBILE
5026660	Guatemala [GTM]	MOBILE
5026677	Guatemala [GTM]	MOBILE
5026679	Guatemala [GTM]	MOBILE
50269	Guatemala [GTM]	MOBILE
50270	Guatemala [GTM]	MOBILE
50271	Guatemala [GTM]	MOBILE
5027723	Guatemala [GTM]	MOBILE
5027728	Guatemala [GTM]	MOBILE
5027740	Guatemala [GTM]	MOBILE
5027741	Guatemala [GTM]	MOBILE
5027742	Guatemala [GTM]	MOBILE
5027743	Guatemala [GTM]	MOBILE
5027744	Guatemala [GTM]	MOBILE
5027759	Guatemala [GTM]	MOBILE
5027779	Guatemala [GTM]	MOBILE
5027820	Guatemala [GTM]	MOBILE
5027821	Guatemala [GTM]	MOBILE
5027822	Guatemala [GTM]	MOBILE
5027823	Guatemala [GTM]	MOBILE
5027828	Guatemala [GTM]	MOBILE
5027859	Guatemala [GTM]	MOBILE
5027923	Guatemala [GTM]	FIXED
5027879	Guatemala [GTM]	MOBILE
50279	Guatemala [GTM]	MOBILE
5027922	Guatemala [GTM]	FIXED
5027924	Guatemala [GTM]	FIXED
5027925	Guatemala [GTM]	FIXED
5027926	Guatemala [GTM]	FIXED
5027927	Guatemala [GTM]	FIXED
5027928	Guatemala [GTM]	FIXED
5027930	Guatemala [GTM]	FIXED
5027931	Guatemala [GTM]	FIXED
5027932	Guatemala [GTM]	FIXED
5027933	Guatemala [GTM]	FIXED
5027934	Guatemala [GTM]	FIXED
5027935	Guatemala [GTM]	FIXED
5027936	Guatemala [GTM]	FIXED
5027937	Guatemala [GTM]	FIXED
5027938	Guatemala [GTM]	FIXED
502794	Guatemala [GTM]	FIXED
5027950	Guatemala [GTM]	FIXED
5027951	Guatemala [GTM]	FIXED
5027952	Guatemala [GTM]	FIXED
5027953	Guatemala [GTM]	FIXED
5027954	Guatemala [GTM]	FIXED
5027960	Guatemala [GTM]	FIXED
50280	Guatemala [GTM]	MOBILE
50281	Guatemala [GTM]	MOBILE
50289	Guatemala [GTM]	MOBILE
50290	Guatemala [GTM]	MOBILE
50291	Guatemala [GTM]	MOBILE
50299	Guatemala [GTM]	MOBILE
503	El Salvador [SLV]	FIXED
503210	El Salvador [SLV]	MOBILE
5032121	El Salvador [SLV]	MOBILE
5032130	El Salvador [SLV]	MOBILE
5032131	El Salvador [SLV]	MOBILE
5032200	El Salvador [SLV]	MOBILE
50322015	El Salvador [SLV]	MOBILE
50322016	El Salvador [SLV]	MOBILE
50322017	El Salvador [SLV]	MOBILE
50322018	El Salvador [SLV]	MOBILE
50322019	El Salvador [SLV]	MOBILE
5032202	El Salvador [SLV]	MOBILE
50322075	El Salvador [SLV]	MOBILE
50322076	El Salvador [SLV]	MOBILE
50322077	El Salvador [SLV]	MOBILE
50322078	El Salvador [SLV]	MOBILE
50322079	El Salvador [SLV]	MOBILE
5032208	El Salvador [SLV]	MOBILE
5032210	El Salvador [SLV]	MOBILE
5032211	El Salvador [SLV]	MOBILE
50322180	El Salvador [SLV]	MOBILE
50322181	El Salvador [SLV]	MOBILE
50322182	El Salvador [SLV]	MOBILE
50322183	El Salvador [SLV]	MOBILE
50322184	El Salvador [SLV]	MOBILE
50322197	El Salvador [SLV]	MOBILE
50322198	El Salvador [SLV]	MOBILE
5032233	El Salvador [SLV]	MOBILE
5032236	El Salvador [SLV]	MOBILE
50322376	El Salvador [SLV]	MOBILE
50322377	El Salvador [SLV]	MOBILE
50322378	El Salvador [SLV]	MOBILE
50322379	El Salvador [SLV]	MOBILE
5032238	El Salvador [SLV]	MOBILE
5032244	El Salvador [SLV]	MOBILE
50322465	El Salvador [SLV]	MOBILE
50322466	El Salvador [SLV]	MOBILE
50322467	El Salvador [SLV]	MOBILE
50322468	El Salvador [SLV]	MOBILE
50322469	El Salvador [SLV]	MOBILE
50322470	El Salvador [SLV]	MOBILE
50322471	El Salvador [SLV]	MOBILE
50322472	El Salvador [SLV]	MOBILE
50322473	El Salvador [SLV]	MOBILE
50322474	El Salvador [SLV]	MOBILE
50322475	El Salvador [SLV]	MOBILE
50322476	El Salvador [SLV]	MOBILE
50322545	El Salvador [SLV]	MOBILE
50322546	El Salvador [SLV]	MOBILE
50322547	El Salvador [SLV]	MOBILE
50322548	El Salvador [SLV]	MOBILE
50322549	El Salvador [SLV]	MOBILE
50322564	El Salvador [SLV]	MOBILE
50322565	El Salvador [SLV]	MOBILE
50322566	El Salvador [SLV]	MOBILE
50322567	El Salvador [SLV]	MOBILE
50322568	El Salvador [SLV]	MOBILE
50322569	El Salvador [SLV]	MOBILE
5032257	El Salvador [SLV]	MOBILE
50322590	El Salvador [SLV]	MOBILE
50322591	El Salvador [SLV]	MOBILE
50322592	El Salvador [SLV]	MOBILE
50322593	El Salvador [SLV]	MOBILE
50322594	El Salvador [SLV]	MOBILE
50322595	El Salvador [SLV]	MOBILE
50322597	El Salvador [SLV]	MOBILE
50322598	El Salvador [SLV]	MOBILE
50322599	El Salvador [SLV]	MOBILE
50322627	El Salvador [SLV]	MOBILE
50322628	El Salvador [SLV]	MOBILE
50322663	El Salvador [SLV]	MOBILE
50322664	El Salvador [SLV]	MOBILE
50322665	El Salvador [SLV]	MOBILE
50322666	El Salvador [SLV]	MOBILE
50322667	El Salvador [SLV]	MOBILE
50322687	El Salvador [SLV]	MOBILE
50322688	El Salvador [SLV]	MOBILE
5032275	El Salvador [SLV]	MOBILE
50322809	El Salvador [SLV]	MOBILE
5032287	El Salvador [SLV]	MOBILE
5032299	El Salvador [SLV]	MOBILE
5032300	El Salvador [SLV]	MOBILE
5032301	El Salvador [SLV]	MOBILE
50323010	El Salvador [SLV]	FIXED
50323011	El Salvador [SLV]	FIXED
50323012	El Salvador [SLV]	FIXED
5032302	El Salvador [SLV]	MOBILE
5032304	El Salvador [SLV]	MOBILE
5032305	El Salvador [SLV]	MOBILE
50323058	El Salvador [SLV]	FIXED
50323059	El Salvador [SLV]	FIXED
50323064	El Salvador [SLV]	MOBILE
50323065	El Salvador [SLV]	MOBILE
50323066	El Salvador [SLV]	MOBILE
5032310	El Salvador [SLV]	MOBILE
50323100	El Salvador [SLV]	FIXED
50323101	El Salvador [SLV]	FIXED
50323102	El Salvador [SLV]	FIXED
50323103	El Salvador [SLV]	FIXED
50323104	El Salvador [SLV]	FIXED
50323120	El Salvador [SLV]	MOBILE
50323121	El Salvador [SLV]	MOBILE
50323122	El Salvador [SLV]	MOBILE
50323123	El Salvador [SLV]	MOBILE
50323124	El Salvador [SLV]	MOBILE
5032313	El Salvador [SLV]	MOBILE
50323130	El Salvador [SLV]	FIXED
50323148	El Salvador [SLV]	MOBILE
50323149	El Salvador [SLV]	MOBILE
50323160	El Salvador [SLV]	MOBILE
50323161	El Salvador [SLV]	MOBILE
50323162	El Salvador [SLV]	MOBILE
50323163	El Salvador [SLV]	MOBILE
50323164	El Salvador [SLV]	MOBILE
50323165	El Salvador [SLV]	MOBILE
50323166	El Salvador [SLV]	MOBILE
50323167	El Salvador [SLV]	MOBILE
50323168	El Salvador [SLV]	MOBILE
50323169	El Salvador [SLV]	MOBILE
50323175	El Salvador [SLV]	MOBILE
50323176	El Salvador [SLV]	MOBILE
50323177	El Salvador [SLV]	MOBILE
50323178	El Salvador [SLV]	MOBILE
50323179	El Salvador [SLV]	MOBILE
5032319	El Salvador [SLV]	MOBILE
50323190	El Salvador [SLV]	FIXED
50323191	El Salvador [SLV]	FIXED
50323192	El Salvador [SLV]	FIXED
50323193	El Salvador [SLV]	FIXED
50323194	El Salvador [SLV]	FIXED
50323195	El Salvador [SLV]	FIXED
50323196	El Salvador [SLV]	FIXED
5032323	El Salvador [SLV]	MOBILE
5032328	El Salvador [SLV]	MOBILE
5032329	El Salvador [SLV]	MOBILE
50323360	El Salvador [SLV]	MOBILE
50323361	El Salvador [SLV]	MOBILE
50323362	El Salvador [SLV]	MOBILE
50323374	El Salvador [SLV]	MOBILE
50323410	El Salvador [SLV]	MOBILE
50323411	El Salvador [SLV]	MOBILE
50323412	El Salvador [SLV]	MOBILE
50323440	El Salvador [SLV]	MOBILE
50323441	El Salvador [SLV]	MOBILE
50323442	El Salvador [SLV]	MOBILE
50323443	El Salvador [SLV]	MOBILE
50323444	El Salvador [SLV]	MOBILE
50323520	El Salvador [SLV]	MOBILE
50323521	El Salvador [SLV]	MOBILE
50323522	El Salvador [SLV]	MOBILE
50323523	El Salvador [SLV]	MOBILE
50323524	El Salvador [SLV]	MOBILE
50323525	El Salvador [SLV]	MOBILE
50323526	El Salvador [SLV]	MOBILE
50323527	El Salvador [SLV]	MOBILE
50323528	El Salvador [SLV]	MOBILE
50323530	El Salvador [SLV]	MOBILE
5032355	El Salvador [SLV]	MOBILE
50323571	El Salvador [SLV]	MOBILE
50323572	El Salvador [SLV]	MOBILE
50323573	El Salvador [SLV]	MOBILE
50323574	El Salvador [SLV]	MOBILE
50323575	El Salvador [SLV]	MOBILE
50323577	El Salvador [SLV]	MOBILE
50323578	El Salvador [SLV]	MOBILE
50323579	El Salvador [SLV]	MOBILE
50323629	El Salvador [SLV]	MOBILE
50323659	El Salvador [SLV]	MOBILE
5032366	El Salvador [SLV]	MOBILE
5032367	El Salvador [SLV]	MOBILE
50323740	El Salvador [SLV]	MOBILE
50323741	El Salvador [SLV]	MOBILE
50323750	El Salvador [SLV]	MOBILE
50323751	El Salvador [SLV]	MOBILE
50323800	El Salvador [SLV]	MOBILE
50323801	El Salvador [SLV]	MOBILE
50323830	El Salvador [SLV]	MOBILE
50323831	El Salvador [SLV]	MOBILE
50323900	El Salvador [SLV]	MOBILE
50323901	El Salvador [SLV]	MOBILE
50323902	El Salvador [SLV]	MOBILE
50323920	El Salvador [SLV]	MOBILE
5032397	El Salvador [SLV]	MOBILE
5032403	El Salvador [SLV]	MOBILE
5032404	El Salvador [SLV]	MOBILE
5032405	El Salvador [SLV]	MOBILE
5032411	El Salvador [SLV]	MOBILE
50324125	El Salvador [SLV]	MOBILE
50324126	El Salvador [SLV]	MOBILE
50324127	El Salvador [SLV]	MOBILE
50324128	El Salvador [SLV]	MOBILE
50324129	El Salvador [SLV]	MOBILE
5032413	El Salvador [SLV]	MOBILE
50324130	El Salvador [SLV]	FIXED
50324131	El Salvador [SLV]	FIXED
50324132	El Salvador [SLV]	FIXED
50324133	El Salvador [SLV]	FIXED
50324134	El Salvador [SLV]	FIXED
5032414	El Salvador [SLV]	MOBILE
5032415	El Salvador [SLV]	MOBILE
5032416	El Salvador [SLV]	MOBILE
50324175	El Salvador [SLV]	MOBILE
50324176	El Salvador [SLV]	MOBILE
50324177	El Salvador [SLV]	MOBILE
50324178	El Salvador [SLV]	MOBILE
5032430	El Salvador [SLV]	MOBILE
